,user_id,recipe_id,rating
0,user-1,recipe-10,4.0
1,user-1,recipe-100,2.498911444073022
2,user-1,recipe-1000,4.496946442396996
3,user-1,recipe-1002,2.0
4,user-1,recipe-1003,2.023334611179223
5,user-1,recipe-1005,4.0
6,user-1,recipe-1006,2.6670860995159917
7,user-1,recipe-1007,1.9981094437129137
8,user-1,recipe-1009,3.997167969495122
9,user-1,recipe-101,3.7229214160942967
10,user-1,recipe-1010,3.0
11,user-1,recipe-1011,3.5032542163076905
12,user-1,recipe-1012,3.0
13,user-1,recipe-1014,3.3980550827687797
14,user-1,recipe-1015,1.5013876051216086
15,user-1,recipe-1018,2.0
16,user-1,recipe-1019,3.0027255176007683
17,user-1,recipe-1020,2.351317167237144
18,user-1,recipe-1021,2.659328734098056
19,user-1,recipe-1022,5.000000000000001
20,user-1,recipe-1023,3.0
21,user-1,recipe-1024,2.663554497772549
22,user-1,recipe-1025,2.0
23,user-1,recipe-1026,2.0007893326613555
24,user-1,recipe-1027,2.9794744760492122
25,user-1,recipe-1028,2.501381944217765
26,user-1,recipe-103,3.3333056687181055
27,user-1,recipe-1030,3.498988266815731
28,user-1,recipe-1031,3.2468022790992603
29,user-1,recipe-1032,2.4863581797849448
30,user-1,recipe-1033,3.495447023618342
31,user-1,recipe-1034,2.6596764037169724
32,user-1,recipe-1035,1.6655142650746209
33,user-1,recipe-1036,2.744061995275931
34,user-1,recipe-1038,3.0152414780353274
35,user-1,recipe-1039,3.4984776978246703
36,user-1,recipe-1040,2.9701567962969087
37,user-1,recipe-1041,2.0
38,user-1,recipe-1042,3.322804874898448
39,user-1,recipe-1043,2.6672659025699774
40,user-1,recipe-1044,2.254148646722505
41,user-1,recipe-1045,2.995362282336151
42,user-1,recipe-1046,1.0
43,user-1,recipe-1047,4.49011309287702
44,user-1,recipe-1048,3.679980270902358
45,user-1,recipe-1049,2.0005213328128617
46,user-1,recipe-105,3.763632067241083
47,user-1,recipe-1050,2.6637810071946837
48,user-1,recipe-1051,2.0
49,user-1,recipe-1052,3.0070998728916583
50,user-1,recipe-1053,2.750426952837115
51,user-1,recipe-1054,2.995400383691395
52,user-1,recipe-1056,3.3393573387778432
53,user-1,recipe-106,2.9944722231289385
54,user-1,recipe-1060,2.670322477635595
55,user-1,recipe-1061,3.3356252890930715
56,user-1,recipe-1062,1.666196631941482
57,user-1,recipe-1064,2.6726890359086948
58,user-1,recipe-1066,2.994449579513565
59,user-1,recipe-1067,3.0077256449183576
60,user-1,recipe-1068,1.0
61,user-1,recipe-1069,3.505199554886182
62,user-1,recipe-107,2.000373869205105
63,user-1,recipe-1070,4.202323593214014
64,user-1,recipe-1071,2.9909372111972923
65,user-1,recipe-1072,3.521400227877536
66,user-1,recipe-1074,1.4968508307004715
67,user-1,recipe-1075,3.597577940678511
68,user-1,recipe-1076,3.0
69,user-1,recipe-1078,1.0
70,user-1,recipe-108,3.3385477822932823
71,user-1,recipe-1080,3.3305456423686035
72,user-1,recipe-1081,4.0
73,user-1,recipe-1082,2.0
74,user-1,recipe-1083,1.0
75,user-1,recipe-1084,2.498695105791959
76,user-1,recipe-1085,3.0
77,user-1,recipe-1087,3.012214230412019
78,user-1,recipe-1089,3.3405980842220258
79,user-1,recipe-109,3.6060520185683123
80,user-1,recipe-1090,1.331475912773062
81,user-1,recipe-1091,3.491736450011339
82,user-1,recipe-1094,3.351643399361422
83,user-1,recipe-1096,2.0
84,user-1,recipe-1097,3.2522947391568007
85,user-1,recipe-1098,3.251873664119823
86,user-1,recipe-1099,4.000397901509742
87,user-1,recipe-11,3.2450333703801975
88,user-1,recipe-110,2.9955455615536244
89,user-1,recipe-1100,2.597323696206687
90,user-1,recipe-1101,2.2493398785191157
91,user-1,recipe-1102,3.3296775223644053
92,user-1,recipe-1106,4.0042072166554075
93,user-1,recipe-1107,4.0
94,user-1,recipe-1108,2.7607789275667454
95,user-1,recipe-1109,2.981781745737681
96,user-1,recipe-111,2.5042271108569394
97,user-1,recipe-1111,2.9993452459196486
98,user-1,recipe-1112,3.2348091145892632
99,user-1,recipe-1113,1.4914509208726017
100,user-1,recipe-1114,3.2020902493561674
101,user-1,recipe-1116,3.9945805107517693
102,user-1,recipe-1117,3.320945751735499
103,user-1,recipe-1118,2.0267742777735918
104,user-1,recipe-1119,4.014266818585024
105,user-1,recipe-112,2.3415615031575703
106,user-1,recipe-1120,1.5085490791273986
107,user-1,recipe-1121,3.999702793391059
108,user-1,recipe-1123,3.0
109,user-1,recipe-1124,2.737200404933547
110,user-1,recipe-1125,3.4986362704646674
111,user-1,recipe-1127,2.9867781716419324
112,user-1,recipe-1128,3.6771417724534197
113,user-1,recipe-1129,4.0
114,user-1,recipe-113,2.0
115,user-1,recipe-1130,2.0
116,user-1,recipe-1131,2.9944098197390896
117,user-1,recipe-1132,3.198908822033464
118,user-1,recipe-1134,1.4964595594349557
119,user-1,recipe-1135,2.4982668150379395
120,user-1,recipe-1136,2.5040155668812165
121,user-1,recipe-1137,4.0
122,user-1,recipe-1139,1.993180949592204
123,user-1,recipe-114,5.0
124,user-1,recipe-1140,2.990422664433622
125,user-1,recipe-1143,4.50988690712298
126,user-1,recipe-1144,2.9921626636971292
127,user-1,recipe-1145,3.389753081609449
128,user-1,recipe-1146,1.0
129,user-1,recipe-1149,4.0
130,user-1,recipe-115,3.00817753664899
131,user-1,recipe-1150,3.6584301146925067
132,user-1,recipe-1151,1.0
133,user-1,recipe-1152,1.6666943312818951
134,user-1,recipe-1153,3.9819648758685666
135,user-1,recipe-1155,3.9986835181300595
136,user-1,recipe-1156,2.3284596040948835
137,user-1,recipe-1157,4.508798729979615
138,user-1,recipe-1158,2.497597012992475
139,user-1,recipe-1159,3.6573668622407305
140,user-1,recipe-116,3.507460800925773
141,user-1,recipe-1160,2.2508309949403276
142,user-1,recipe-1161,3.5215304679373327
143,user-1,recipe-1162,3.006094481643198
144,user-1,recipe-1163,2.9917227749703565
145,user-1,recipe-1165,4.0
146,user-1,recipe-1166,3.0072748349480336
147,user-1,recipe-1167,5.0
148,user-1,recipe-1168,3.524564954022702
149,user-1,recipe-1169,5.0
150,user-1,recipe-1170,2.0
151,user-1,recipe-1172,3.4959844331187835
152,user-1,recipe-1173,4.0
153,user-1,recipe-1174,2.0040705955227147
154,user-1,recipe-1175,3.211225772620607
155,user-1,recipe-1176,3.993701661400943
156,user-1,recipe-1177,2.992117687640537
157,user-1,recipe-1178,2.684973772361972
158,user-1,recipe-1179,3.4190190166702985
159,user-1,recipe-118,3.011845671941205
160,user-1,recipe-1180,3.998544610189145
161,user-1,recipe-1181,2.7475252757389677
162,user-1,recipe-1183,2.79677234038957
163,user-1,recipe-1184,3.807869669168976
164,user-1,recipe-1185,3.9830572674651314
165,user-1,recipe-1187,3.0
166,user-1,recipe-1188,1.0
167,user-1,recipe-1189,2.0
168,user-1,recipe-119,2.016942732534868
169,user-1,recipe-1190,5.000000000000001
170,user-1,recipe-1191,1.503498511007709
171,user-1,recipe-1192,2.680972976870103
172,user-1,recipe-1195,1.3292477351005987
173,user-1,recipe-1197,2.603121095025735
174,user-1,recipe-1198,1.6587824748036075
175,user-1,recipe-1199,2.9999999999999996
176,user-1,recipe-12,3.6642233876544728
177,user-1,recipe-1201,2.0
178,user-1,recipe-1202,3.669250162149801
179,user-1,recipe-1203,5.0
180,user-1,recipe-1204,3.001790363216158
181,user-1,recipe-1205,2.2060578553158434
182,user-1,recipe-1207,3.3150513908717874
183,user-1,recipe-1208,2.86215020293327
184,user-1,recipe-1209,1.9885566490933708
185,user-1,recipe-121,1.9986001401586149
186,user-1,recipe-1210,1.9990284162702694
187,user-1,recipe-1211,3.6644011624033457
188,user-1,recipe-1213,1.9920130599937285
189,user-1,recipe-1214,3.011153279237339
190,user-1,recipe-1215,2.248266466584523
191,user-1,recipe-1217,2.9985317616771563
192,user-1,recipe-122,5.000000000000001
193,user-1,recipe-1220,3.801286544769648
194,user-1,recipe-1221,3.474455672047257
195,user-1,recipe-1222,2.9999999999999996
196,user-1,recipe-1223,2.6783966848569194
197,user-1,recipe-1224,4.0
198,user-1,recipe-1227,3.343932222556575
199,user-1,recipe-1229,3.0000000000000004
200,user-1,recipe-1230,1.0
201,user-1,recipe-1231,1.0
202,user-1,recipe-1232,3.2324487742482173
203,user-1,recipe-1233,2.6632279176896723
204,user-1,recipe-1234,2.9915903992832216
205,user-1,recipe-1236,2.0
206,user-1,recipe-1238,3.2569547566982395
207,user-1,recipe-1239,2.5001302667359298
208,user-1,recipe-124,2.498661477706261
209,user-1,recipe-1240,4.0
210,user-1,recipe-1241,3.007536192623312
211,user-1,recipe-1242,2.735500392493136
212,user-1,recipe-1243,2.0
213,user-1,recipe-1245,5.0
214,user-1,recipe-1246,5.0
215,user-1,recipe-1247,2.2545987507549676
216,user-1,recipe-125,2.3374037005449795
217,user-1,recipe-1250,4.510185837659023
218,user-1,recipe-1251,2.0098989700440613
219,user-1,recipe-1252,4.0
220,user-1,recipe-1254,2.3323382212527015
221,user-1,recipe-1255,4.0
222,user-1,recipe-1256,3.0
223,user-1,recipe-1258,2.760422683574268
224,user-1,recipe-1259,3.0
225,user-1,recipe-1261,2.3334981550127805
226,user-1,recipe-1263,1.6636831449343896
227,user-1,recipe-1264,3.03539215857963
228,user-1,recipe-1267,3.253512816631884
229,user-1,recipe-1268,3.1438799983308274
230,user-1,recipe-1270,3.4943406681920943
231,user-1,recipe-1271,1.990484283247043
232,user-1,recipe-1272,3.510095594059832
233,user-1,recipe-1274,2.318034091058136
234,user-1,recipe-1275,5.0
235,user-1,recipe-1276,2.6855921336766433
236,user-1,recipe-1277,2.657830540240012
237,user-1,recipe-1278,2.976819566676716
238,user-1,recipe-128,2.0
239,user-1,recipe-1280,1.0
240,user-1,recipe-1281,2.339781260515674
241,user-1,recipe-1283,2.7503425004223248
242,user-1,recipe-1285,2.0
243,user-1,recipe-1288,2.50157287834907
244,user-1,recipe-1289,1.0
245,user-1,recipe-129,1.6719670759260337
246,user-1,recipe-1291,2.4837985257797914
247,user-1,recipe-1292,3.3492237859295546
248,user-1,recipe-1294,2.0113137028516466
249,user-1,recipe-1298,2.9855123015755622
250,user-1,recipe-1299,3.0
251,user-1,recipe-13,2.0
252,user-1,recipe-130,3.508863798743304
253,user-1,recipe-1300,2.98240254004077
254,user-1,recipe-1301,1.4986180557822348
255,user-1,recipe-1302,2.9976057158197267
256,user-1,recipe-1303,1.9904315620720923
257,user-1,recipe-1305,2.664499391840711
258,user-1,recipe-1306,3.013025844347191
259,user-1,recipe-1307,3.987211174597033
260,user-1,recipe-131,1.5019405014670437
261,user-1,recipe-132,2.9931035853771153
262,user-1,recipe-133,3.0
263,user-1,recipe-134,1.4925391990742272
264,user-1,recipe-135,2.677634818339324
265,user-1,recipe-136,3.0
266,user-1,recipe-137,1.0
267,user-1,recipe-139,3.9976231145896306
268,user-1,recipe-14,2.9941898717870226
269,user-1,recipe-140,2.662992421788024
270,user-1,recipe-141,2.6587130805242976
271,user-1,recipe-142,2.5961768797860345
272,user-1,recipe-143,2.0
273,user-1,recipe-144,2.4958541673467045
274,user-1,recipe-146,4.0
275,user-1,recipe-148,4.498784415642644
276,user-1,recipe-15,4.010238036400219
277,user-1,recipe-151,3.488633681281744
278,user-1,recipe-152,2.9986386225452946
279,user-1,recipe-153,2.737054421584135
280,user-1,recipe-154,2.999184829697607
281,user-1,recipe-155,2.7353481185504442
282,user-1,recipe-157,3.5013819442177647
283,user-1,recipe-158,2.9999999999999996
284,user-1,recipe-159,2.3185672730487763
285,user-1,recipe-16,3.6803549097401533
286,user-1,recipe-161,3.3259874565457905
287,user-1,recipe-162,2.661712412676007
288,user-1,recipe-163,3.502733054258784
289,user-1,recipe-166,4.0113642098062305
290,user-1,recipe-167,1.5014160152524392
291,user-1,recipe-168,3.659885143597721
292,user-1,recipe-169,3.1573657971747453
293,user-1,recipe-171,1.998052089362858
294,user-1,recipe-172,2.021794252666077
295,user-1,recipe-174,2.492866832491146
296,user-1,recipe-175,3.7507905199046028
297,user-1,recipe-177,3.0031639618780943
298,user-1,recipe-178,2.332300984930799
299,user-1,recipe-18,2.6572920300708396
300,user-1,recipe-180,5.0
301,user-1,recipe-181,2.9855188362790153
302,user-1,recipe-182,3.23001619383266
303,user-1,recipe-185,1.682142490273851
304,user-1,recipe-186,2.996668038565364
305,user-1,recipe-189,2.2007829277250046
306,user-1,recipe-19,3.502982265983701
307,user-1,recipe-190,1.9961189970659121
308,user-1,recipe-191,2.9860274791337513
309,user-1,recipe-192,2.2517104776426606
310,user-1,recipe-193,3.0055504204864345
311,user-1,recipe-194,2.9999999999999996
312,user-1,recipe-195,3.34591408043144
313,user-1,recipe-196,2.004787328030288
314,user-1,recipe-197,3.0053812560608075
315,user-1,recipe-198,2.9999302153094383
316,user-1,recipe-199,3.0015786653227114
317,user-1,recipe-2,3.0
318,user-1,recipe-200,2.0
319,user-1,recipe-201,2.002262261375353
320,user-1,recipe-202,4.0
321,user-1,recipe-203,4.404858629843402
322,user-1,recipe-205,2.7630608058165365
323,user-1,recipe-207,2.995606142069686
324,user-1,recipe-210,3.1983918313425628
325,user-1,recipe-211,3.25229818045557
326,user-1,recipe-212,4.00343012669774
327,user-1,recipe-213,2.3999673670203436
328,user-1,recipe-215,3.5010885559269784
329,user-1,recipe-217,4.0
330,user-1,recipe-218,2.3388461929406517
331,user-1,recipe-219,1.0
332,user-1,recipe-22,3.0026765609251838
333,user-1,recipe-220,3.6740963489077516
334,user-1,recipe-221,2.6500088668000887
335,user-1,recipe-222,2.6687834877808423
336,user-1,recipe-223,3.3454074990726967
337,user-1,recipe-224,1.0
338,user-1,recipe-226,2.584589339578239
339,user-1,recipe-227,1.3982833199028204
340,user-1,recipe-228,2.9864861105868834
341,user-1,recipe-229,2.2396784838523214
342,user-1,recipe-23,3.753244245593009
343,user-1,recipe-230,2.2495729957725272
344,user-1,recipe-232,2.352849095180311
345,user-1,recipe-233,3.492866832491147
346,user-1,recipe-234,2.733975925017025
347,user-1,recipe-236,4.2474883390160185
348,user-1,recipe-237,4.0
349,user-1,recipe-238,3.005117987044926
350,user-1,recipe-239,3.0197738142459594
351,user-1,recipe-24,3.2024643025384005
352,user-1,recipe-240,3.6653215972638686
353,user-1,recipe-241,5.0
354,user-1,recipe-242,3.3315955268844273
355,user-1,recipe-243,4.0
356,user-1,recipe-248,2.984247559740905
357,user-1,recipe-249,4.491151960355092
358,user-1,recipe-25,4.0
359,user-1,recipe-250,2.3326791591261156
360,user-1,recipe-251,3.667904898123985
361,user-1,recipe-252,3.2399510496591146
362,user-1,recipe-253,1.999210667338644
363,user-1,recipe-254,4.335758531410478
364,user-1,recipe-255,3.001254866686296
365,user-1,recipe-256,2.4978169152837175
366,user-1,recipe-258,3.2371021983504438
367,user-1,recipe-259,2.994509626621147
368,user-1,recipe-26,3.506162889305541
369,user-1,recipe-260,2.5907113818770453
370,user-1,recipe-261,3.004679357421557
371,user-1,recipe-262,3.1900640008107732
372,user-1,recipe-263,4.501671641601521
373,user-1,recipe-264,3.0
374,user-1,recipe-266,2.0
375,user-1,recipe-268,2.97946763538977
376,user-1,recipe-269,2.494854809953389
377,user-1,recipe-27,4.012764988445862
378,user-1,recipe-270,2.9972447188265994
379,user-1,recipe-271,3.2481008670245317
380,user-1,recipe-272,3.2493560676840336
381,user-1,recipe-273,1.3935876367708773
382,user-1,recipe-274,2.8282779255327952
383,user-1,recipe-275,1.6666113374362101
384,user-1,recipe-276,2.505539067955637
385,user-1,recipe-278,1.8013778741528428
386,user-1,recipe-279,3.5027545166628866
387,user-1,recipe-280,4.318759048618414
388,user-1,recipe-281,2.3336674628816687
389,user-1,recipe-282,2.9972773438080265
390,user-1,recipe-284,4.2567702222860095
391,user-1,recipe-285,2.674274865359978
392,user-1,recipe-286,4.667572896850014
393,user-1,recipe-287,3.5003946663306778
394,user-1,recipe-288,1.7517174975181724
395,user-1,recipe-289,3.0000000000000004
396,user-1,recipe-29,5.0
397,user-1,recipe-291,4.0
398,user-1,recipe-292,2.0
399,user-1,recipe-293,1.0
400,user-1,recipe-294,3.752553152178355
401,user-1,recipe-295,2.001888896551724
402,user-1,recipe-296,2.501338522293739
403,user-1,recipe-298,3.0046189266774013
404,user-1,recipe-299,2.6944643258811687
405,user-1,recipe-3,2.8452342847523164
406,user-1,recipe-30,4.0
407,user-1,recipe-300,3.0
408,user-1,recipe-301,4.496750703981125
409,user-1,recipe-302,2.999401897997041
410,user-1,recipe-303,3.2676606893570526
411,user-1,recipe-304,3.005527776871061
412,user-1,recipe-305,1.9829018417452033
413,user-1,recipe-306,2.3312924417122365
414,user-1,recipe-308,3.0163327655890804
415,user-1,recipe-309,4.505803649534273
416,user-1,recipe-31,3.0175287669041846
417,user-1,recipe-310,2.98957451540058
418,user-1,recipe-311,3.6680694466827783
419,user-1,recipe-312,2.6866415349418715
420,user-1,recipe-313,3.672680689586472
421,user-1,recipe-314,2.994039764871929
422,user-1,recipe-315,2.4989174135051226
423,user-1,recipe-317,3.3233924685123006
424,user-1,recipe-318,3.0155077975177327
425,user-1,recipe-319,2.69576143488849
426,user-1,recipe-320,2.790973987495194
427,user-1,recipe-321,2.0
428,user-1,recipe-322,1.7443674070241626
429,user-1,recipe-324,2.6584573710453725
430,user-1,recipe-325,2.817093675305958
431,user-1,recipe-326,4.501381944217766
432,user-1,recipe-327,2.0
433,user-1,recipe-328,2.9771656105278925
434,user-1,recipe-330,2.7353981249349486
435,user-1,recipe-331,1.7988413143664161
436,user-1,recipe-332,4.003333024721388
437,user-1,recipe-333,2.50411778003414
438,user-1,recipe-334,4.017696079289815
439,user-1,recipe-335,3.508263549988661
440,user-1,recipe-336,4.498334019282682
441,user-1,recipe-338,3.0
442,user-1,recipe-339,3.495002057848046
443,user-1,recipe-340,2.7466937479724423
444,user-1,recipe-342,2.3985676879640963
445,user-1,recipe-343,2.356413672469509
446,user-1,recipe-346,3.0351949199184594
447,user-1,recipe-349,3.7618145649325556
448,user-1,recipe-35,2.9999999999999996
449,user-1,recipe-351,2.515042532416775
450,user-1,recipe-353,5.0
451,user-1,recipe-354,4.0
452,user-1,recipe-355,2.7996893221448564
453,user-1,recipe-357,2.7583895468072424
454,user-1,recipe-359,3.668524087226938
455,user-1,recipe-36,3.5976481371391995
456,user-1,recipe-360,3.604040930228176
457,user-1,recipe-362,2.5771355945318546
458,user-1,recipe-363,3.258241301926023
459,user-1,recipe-364,1.0
460,user-1,recipe-366,2.9957793790233627
461,user-1,recipe-367,2.7721665992509466
462,user-1,recipe-368,3.4080076759103397
463,user-1,recipe-369,5.0
464,user-1,recipe-37,1.9969652465530854
465,user-1,recipe-371,2.764839997765201
466,user-1,recipe-374,2.2464588656606317
467,user-1,recipe-375,2.661519921208776
468,user-1,recipe-376,3.3228222701769896
469,user-1,recipe-377,3.495985158612224
470,user-1,recipe-378,3.328879446926191
471,user-1,recipe-379,3.5023936640151443
472,user-1,recipe-38,2.4949850751954346
473,user-1,recipe-383,3.6679600212785983
474,user-1,recipe-384,2.6637810071946837
475,user-1,recipe-386,1.3358820952090422
476,user-1,recipe-388,2.738593194771028
477,user-1,recipe-389,2.762544366648775
478,user-1,recipe-390,1.99036369869254
479,user-1,recipe-391,2.248388854818684
480,user-1,recipe-393,4.0
481,user-1,recipe-394,2.005110876364295
482,user-1,recipe-395,3.1504434365574325
483,user-1,recipe-396,2.498020261355267
484,user-1,recipe-397,2.1873661826642663
485,user-1,recipe-398,2.492823177354223
486,user-1,recipe-399,1.0
487,user-1,recipe-4,3.2297930858514317
488,user-1,recipe-40,3.3932021654722937
489,user-1,recipe-400,4.0
490,user-1,recipe-401,3.4885069320789808
491,user-1,recipe-402,1.0
492,user-1,recipe-403,3.9965505604151588
493,user-1,recipe-405,2.4984139950778226
494,user-1,recipe-406,3.0027288685490285
495,user-1,recipe-407,2.4975880558630363
496,user-1,recipe-409,1.997326123015143
497,user-1,recipe-41,3.4904738190915383
498,user-1,recipe-410,1.2486546899192856
499,user-1,recipe-411,3.5016716416015217
500,user-1,recipe-412,4.008506165409231
501,user-1,recipe-414,2.3372087871764484
502,user-1,recipe-415,3.317453681985051
503,user-1,recipe-417,4.001447125439041
504,user-1,recipe-418,2.4809182888107455
505,user-1,recipe-419,2.995212671969712
506,user-1,recipe-42,3.0011234659423445
507,user-1,recipe-420,4.34094941912935
508,user-1,recipe-421,4.332981678592553
509,user-1,recipe-422,3.75013630638552
510,user-1,recipe-424,3.0
511,user-1,recipe-425,3.478469532062668
512,user-1,recipe-426,3.99956265642848
513,user-1,recipe-427,2.986499331273227
514,user-1,recipe-429,2.9976231145896306
515,user-1,recipe-43,2.7526248243248497
516,user-1,recipe-430,3.1743322024280825
517,user-1,recipe-431,2.4911779043228974
518,user-1,recipe-432,3.3349539480804316
519,user-1,recipe-433,4.0
520,user-1,recipe-435,2.0
521,user-1,recipe-437,3.4125043408795883
522,user-1,recipe-439,4.0
523,user-1,recipe-44,1.0
524,user-1,recipe-440,3.002639651526311
525,user-1,recipe-442,2.6689188322878374
526,user-1,recipe-443,3.7597256567421886
527,user-1,recipe-444,3.007960598110377
528,user-1,recipe-445,3.65905662778997
529,user-1,recipe-447,3.3310603165307344
530,user-1,recipe-449,4.001843335270755
531,user-1,recipe-45,1.5012140503212494
532,user-1,recipe-452,4.0
533,user-1,recipe-453,3.327310964091305
534,user-1,recipe-454,4.013254189639982
535,user-1,recipe-455,3.650957575531408
536,user-1,recipe-456,4.004147575857963
537,user-1,recipe-460,2.5677191492639806
538,user-1,recipe-461,1.9985940337845616
539,user-1,recipe-462,3.7557002877419774
540,user-1,recipe-463,4.0
541,user-1,recipe-465,2.6819086719715193
542,user-1,recipe-467,2.99256861901401
543,user-1,recipe-468,4.343650381022164
544,user-1,recipe-469,2.5002990510014795
545,user-1,recipe-47,2.4947291211089553
546,user-1,recipe-471,2.66152911081144
547,user-1,recipe-473,4.0
548,user-1,recipe-474,1.0
549,user-1,recipe-475,4.498618055782234
550,user-1,recipe-476,3.000789332661356
551,user-1,recipe-477,2.9838774062408064
552,user-1,recipe-479,1.6666943312818951
553,user-1,recipe-480,4.406137393677333
554,user-1,recipe-481,2.5173853249924627
555,user-1,recipe-482,2.6701229055121676
556,user-1,recipe-483,3.3132193519266466
557,user-1,recipe-484,3.0006489938312977
558,user-1,recipe-485,3.028532670035416
559,user-1,recipe-487,2.4923242831135366
560,user-1,recipe-488,2.994509626621147
561,user-1,recipe-489,4.003812419573307
562,user-1,recipe-49,1.9954740805411058
563,user-1,recipe-490,3.2433731359416305
564,user-1,recipe-494,4.0
565,user-1,recipe-495,2.999942658660092
566,user-1,recipe-496,3.002639651526311
567,user-1,recipe-497,2.0
568,user-1,recipe-498,2.985276616661289
569,user-1,recipe-499,2.994335938990244
570,user-1,recipe-5,1.2561823511499872
571,user-1,recipe-50,5.0
572,user-1,recipe-500,2.994537828555805
573,user-1,recipe-501,4.0
574,user-1,recipe-502,3.4143955690725063
575,user-1,recipe-503,1.9914900538891842
576,user-1,recipe-504,3.0022278788098338
577,user-1,recipe-505,4.999999999999999
578,user-1,recipe-506,4.503448207311442
579,user-1,recipe-507,2.001455389810855
580,user-1,recipe-508,2.9998263110187606
581,user-1,recipe-509,1.0
582,user-1,recipe-510,5.0
583,user-1,recipe-511,3.0
584,user-1,recipe-512,2.997889689511681
585,user-1,recipe-514,2.3319557465441574
586,user-1,recipe-515,2.3267310577576183
587,user-1,recipe-516,2.6761604953017453
588,user-1,recipe-517,3.2007950753247383
589,user-1,recipe-518,4.019773814245959
590,user-1,recipe-520,3.0068602533954816
591,user-1,recipe-521,3.333302352893306
592,user-1,recipe-522,2.1980060702889324
593,user-1,recipe-523,3.330630320632285
594,user-1,recipe-524,1.99947267127096
595,user-1,recipe-525,4.010800982813473
596,user-1,recipe-526,1.0
597,user-1,recipe-527,2.502754516662887
598,user-1,recipe-528,3.2324990416155828
599,user-1,recipe-529,3.320261603291512
600,user-1,recipe-530,2.345558173087861
601,user-1,recipe-531,3.511774231773675
602,user-1,recipe-532,4.0018888965517245
603,user-1,recipe-533,3.510344621934327
604,user-1,recipe-534,3.9972361115644692
605,user-1,recipe-535,3.6594406810023585
606,user-1,recipe-536,2.4786004974734386
607,user-1,recipe-538,1.0
608,user-1,recipe-54,2.0033319614346357
609,user-1,recipe-541,2.0153853044509207
610,user-1,recipe-543,1.0
611,user-1,recipe-544,3.5010885559269784
612,user-1,recipe-545,3.0045685440881233
613,user-1,recipe-546,2.495837184635174
614,user-1,recipe-547,2.4837985257797914
615,user-1,recipe-548,2.9938928847939907
616,user-1,recipe-55,4.0
617,user-1,recipe-550,4.241675617853486
618,user-1,recipe-552,3.0050296252289828
619,user-1,recipe-554,3.7393468407378716
620,user-1,recipe-556,1.998088889452269
621,user-1,recipe-557,2.3339419452207673
622,user-1,recipe-56,2.9999999999999996
623,user-1,recipe-560,3.5006087922046865
624,user-1,recipe-561,1.0
625,user-1,recipe-562,3.0
626,user-1,recipe-563,4.014266818585024
627,user-1,recipe-565,3.342697427966934
628,user-1,recipe-566,3.0
629,user-1,recipe-567,1.0
630,user-1,recipe-568,3.001443448659837
631,user-1,recipe-57,2.5986908113250515
632,user-1,recipe-571,3.0000000000000004
633,user-1,recipe-572,3.4821229520547847
634,user-1,recipe-573,3.498612394878391
635,user-1,recipe-574,3.0053531218503684
636,user-1,recipe-576,3.2598914766801204
637,user-1,recipe-577,2.5008971530044386
638,user-1,recipe-578,3.80825965145661
639,user-1,recipe-581,2.2477984918740423
640,user-1,recipe-582,3.0
641,user-1,recipe-583,4.0
642,user-1,recipe-584,1.0
643,user-1,recipe-585,2.795656861000279
644,user-1,recipe-586,2.744272062244665
645,user-1,recipe-588,4.0
646,user-1,recipe-589,2.6913570035252663
647,user-1,recipe-590,3.0003793397204825
648,user-1,recipe-591,3.0000000000000004
649,user-1,recipe-592,1.0
650,user-1,recipe-593,2.7449744706072643
